,svcscan.nservices,svcscan.kernel_drivers,dlllist.avg_dlls_per_proc,pslist.avg_handlers,handles.nmutant,handles.nkey,handles.nsemaphore,dlllist.ndlls,svcscan.process_services,pslist.avg_threads,ldrmodules.not_in_load,ldrmodules.not_in_load_avg,malfind.uniqueInjections,svcscan.nactive,malfind.commitCharge,ldrmodules.not_in_init_avg,callbacks.ncallbacks,pslist.nppid,psxview.not_in_ethread_pool_false_avg,malfind.ninjections
25410,0.8605696350089129,0.33212590846507106,1.4879544386566532,0.46957088712679396,1.1657627599712572,0.8079384042262172,0.7871924633323025,0.8433721834212763,1.269722931754303,1.3389912681795755,1.021675338220056,0.5326078225913272,-0.1777483592538251,0.3612927143842522,-0.15946953683561602,0.07100980935071483,0.35028379579323476,-1.0176337502987316,-0.7166327543070566,-0.1305946321604203
35841,-0.5569767395126958,-0.23112195106275452,0.10108604756382608,0.09520530961886893,-1.3892012853914688,-1.4180189518237774,-1.820549378914022,-1.8639756235254776,-0.698320322847249,0.9731833872037136,-1.9075673733133491,-1.326581890001679,-0.26991110722139755,-1.8070186477883738,-0.16012748769141086,-1.2916032225230147,0.6715183299144079,-2.1428896832195985,-0.7166327543070566,-0.32579117501967236
3934,0.8605696350089129,0.33212590846507106,1.0546339309175163,0.3561676662454213,0.6465722052986177,0.22007429535841452,0.6605005519681086,0.8464039278859423,1.269722931754303,0.8481913896618815,0.6488626294794408,0.24421015624465026,-0.14702744338751797,0.3612927143842522,-0.15963402454956474,-0.025028601771690234,0.35028379579323476,-1.0176337502987316,-0.7166327543070566,-0.19566014644683766
3560,0.8605696350089129,0.33212590846507106,0.8426745896553919,0.24512253584843116,0.7695383893000323,0.5899663189156836,0.7027311890895066,1.0859117405945578,1.269722931754303,0.7546057476156867,0.6488626294794408,0.06117395954679589,-0.19866916442969113,0.3612927143842522,-0.15930504912166732,-0.21604473186894235,0.35028379579323476,-0.6425484393251093,-0.7166327543070566,-0.06552911787400295
49096,-0.5569767395126958,-0.23112195106275452,-0.7448737298968343,-0.2659175507338986,-0.8290220027183577,-0.6055775429390612,-0.9020330215236162,-0.9453570507316742,-0.698320322847249,-0.7306548798253922,-0.8956471638745365,-0.4319521430962813,-0.26991110722139755,-0.7228629667020607,-0.15996299997746213,-0.16900916209227707,0.02904926167206167,0.10762218262213541,0.3818389608495269,-0.26072566073325504
4881,0.8605696350089129,0.33212590846507106,1.0307490798392807,0.3642459622415404,0.2776736532943738,0.18704822182651548,0.48102034420216727,0.5280707590960104,1.269722931754303,0.9387679915822253,0.16953200395579268,-0.0047414058805671415,-0.08558561128625265,0.3612927143842522,-0.15979851226351344,-0.3331823399358134,0.35028379579323476,-1.0176337502987316,-0.7166327543070566,-0.26072566073325504
29566,-0.5569767395126958,-0.23112195106275452,-1.0802563961328597,-0.364371221929498,-1.0886172800546774,-0.5593410399944025,-0.8598023844022182,-0.9392935618023421,-0.698320322847249,-1.1774289059961023,-0.9489061222660529,-0.5029680200742775,-0.26991110722139755,-1.0842481937308317,-0.15996299997746213,-0.10890779796434437,-0.29218527244911147,0.48270749359575776,0.3307472510730653,-0.26072566073325504
44843,-0.5569767395126958,-0.23112195106275452,-1.1214491106905333,-0.422535741210456,-0.542100906715057,-0.4206315311604267,-0.4163806946275395,-0.40267479155645697,-0.698320322847249,-1.1546803626954725,-0.15002174639330604,0.028986500947730115,-0.26991110722139755,-9.25126445187877e-05,-0.15996299997746213,0.34677099695900643,0.02904926167206167,1.6079634265166247,-0.7166327543070566,-0.26072566073325504
41134,-0.5569767395126958,-0.23112195106275452,-0.8918969324221421,-0.3238575387006367,-0.3781459947131708,-0.5725514694071622,-0.22634282758124868,-0.4572461919204453,-0.698320322847249,-1.0664534536201487,-0.735870288699987,-0.5745807631992292,3.858980001725848,0.3612927143842522,2.89227102005472,-0.32684427358935203,-0.29218527244911147,0.8577928045693801,0.5887973986315689,3.5130741678789517
29629,-0.5569767395126958,-0.23112195106275452,-0.8321053611353525,-0.2815451181197571,-0.9246623680527913,-0.9952852106154698,-0.5853032431131314,-1.0029601955603284,-0.698320322847249,-0.7803885383914723,-0.8956471638745365,-0.4056534150752221,4.8912027789626595,-1.0842481937308317,2.8921065323407715,-0.18855288899296505,0.02904926167206167,0.10762218262213541,1.0705632823300715,3.4480086535925345
35911,-0.5569767395126958,-0.23112195106275452,-0.7946317444953074,-0.25623204704657954,-1.1159430987216585,-0.6716296900028593,-0.9231483400843151,-1.096944273964975,-0.698320322847249,-0.7615703959503404,-0.8956471638745365,-0.3303918895241159,-0.26991110722139755,-1.0842481937308317,-0.15996299997746213,-0.06265001133971361,-0.29218527244911147,0.10762218262213541,0.40930074922470744,-0.26072566073325504
19663,0.8605696350089129,0.33212590846507106,1.0156512977779422,0.26609191722874675,0.11371874129248766,-0.004503004658498885,0.4387897070807693,0.3673883024687115,1.269722931754303,0.6096953767824453,0.2760499207388256,0.12402809737382363,-0.14702744338751797,0.7226779414130232,-0.15963402454956474,-0.20443314173522195,0.35028379579323476,-1.0176337502987316,-0.34132158646313526,-0.19566014644683766
216,0.8605696350089129,0.33212590846507106,1.4866382005728949,0.4760605653001695,1.2340773066387096,0.6758341100986212,1.0194609674999913,1.1617053522112082,1.269722931754303,1.2681645001425168,0.9684163798285396,0.3453712784670115,-0.1777483592538251,1.0840631684417943,-0.15946953683561602,-0.027060367735798046,0.35028379579323476,-1.0176337502987316,-0.7166327543070566,-0.1305946321604203
1041,0.8605696350089129,0.33212590846507106,1.1773185069081515,0.28134102069673533,0.9061674826349374,0.33896816007325103,0.797750122612652,1.0889434850592237,1.269722931754303,0.7355241875416497,1.3412290885691547,0.6587008964379341,-0.1777483592538251,-9.25126445187877e-05,-0.15946953683561602,0.2506224640635904,0.35028379579323476,-1.0176337502987316,-0.37544077944555176,-0.1305946321604203
23242,0.8605696350089129,0.33212590846507106,1.17276643065456,0.36483246803578623,0.8515158453009753,0.5305193865582654,0.5232509813235652,0.77970554966329,1.269722931754303,1.206396904830642,-0.04350382961027313,-0.40661970004161624,-0.14702744338751797,0.3612927143842522,-0.15963402454956474,-0.7112547405356098,0.35028379579323476,-0.6425484393251093,-0.3591935439771417,-0.19566014644683766
31126,-0.5569767395126958,-0.23112195106275452,-0.8709004811604155,-0.2750907185576773,-0.8290220027183577,-0.546130610581643,-0.3319194203847436,-0.7937698274983733,-0.698320322847249,-0.9096960494033609,-0.8956471638745365,-0.5252653909250566,3.858980001725848,-1.0842481937308317,2.89227102005472,-0.26547496890713684,-0.29218527244911147,0.48270749359575776,0.01568172246399899,3.5130741678789517
49323,-0.5569767395126958,-0.23112195106275452,-0.9973863464562671,-0.3385429214096318,-1.0886172800546774,-0.4668680341050853,-0.6380915395148788,-0.8816904169736878,-0.698320322847249,-0.92544504096764,-0.8956471638745365,-0.4734943407891252,-0.26991110722139755,-1.0842481937308317,-0.15979851226351344,-0.11403385098564847,-0.29218527244911147,0.48270749359575776,-0.7166327543070566,-0.19566014644683766
1878,0.8605696350089129,0.33212590846507106,0.6411915562044652,0.22566586555947327,0.2640107439608833,-0.024318648777638303,0.3120977957165754,0.5401977369546745,1.269722931754303,0.728880941620409,-0.256539663176339,-0.4316655845727915,-0.08558561128625265,0.3612927143842522,-0.15979851226351344,-0.672338052490633,0.35028379579323476,-0.26746312835148695,0.6147412484946282,-0.26072566073325504
35603,-0.5569767395126958,-0.23112195106275452,-1.5065342354437297,-0.49329275038435655,-0.25517981071175616,-0.40081588704128723,-0.004631982693909359,-0.27837326850515026,-0.698320322847249,-1.5537976638403828,-0.7891292470915036,-0.7219843124778192,5.523175906303224,-9.25126445187877e-05,3.929037081073412,-0.4228715185179901,0.02904926167206167,2.733219359437492,2.7072585948776444,7.156742967918324
15917,0.8605696350089129,0.33212590846507106,1.1210961259807075,0.3068138489603884,1.083785303970314,0.27291601300945295,0.6816158705288076,0.8949118393205986,1.269722931754303,0.956836343433772,0.9684163798285396,0.4503611322430931,-0.1777483592538251,0.7226779414130232,-0.15946953683561602,0.07278542668022374,0.35028379579323476,-1.0176337502987316,-0.03424881959649359,-0.1305946321604203
17157,0.8605696350089129,0.33212590846507106,1.3019499847408091,0.4492400480414912,0.5372689306306936,0.5899663189156836,0.7132888483698561,0.5614199482073366,1.269722931754303,1.2089856232704328,0.06301408717275978,-0.19112486559431754,-0.14702744338751797,0.3612927143842522,-0.15963402454956474,-0.5463833868007733,0.35028379579323476,-1.0176337502987316,-0.7166327543070566,-0.19566014644683766
5735,0.8605696350089129,0.33212590846507106,0.9258634273283453,0.2599821753897432,0.4279656559627695,0.10118043064357801,0.5865969370056622,0.7524198494812958,1.269722931754303,0.7761965189204996,0.48908575430489143,0.09849561784712027,-0.14702744338751797,0.7226779414130232,-0.15963402454956474,-0.20235748107837528,0.35028379579323476,-1.0176337502987316,-0.03424881959649359,-0.19566014644683766
2145,0.8605696350089129,0.33212590846507106,1.0546339309175163,0.35593568661877373,0.6465722052986177,0.22007429535841452,0.6605005519681086,0.8464039278859423,1.269722931754303,0.8451973425759993,0.6488626294794408,0.24421015624465026,-0.14702744338751797,0.3612927143842522,-0.15963402454956474,-0.025028601771690234,0.35028379579323476,-1.0176337502987316,-0.7166327543070566,-0.19566014644683766
16240,0.8605696350089129,0.33212590846507106,1.2974765669937371,0.4577363394913468,0.5372689306306936,0.5899663189156836,0.7132888483698561,0.5583882037426706,1.269722931754303,1.4050169183406844,0.06301408717275978,-0.18946619497313855,-0.14702744338751797,0.3612927143842522,-0.15963402454956474,-0.5439710076456823,0.35028379579323476,-1.0176337502987316,-0.7166327543070566,-0.19566014644683766
45289,-1.502007655860435,-0.7943698105905801,-1.3662515292314439,-0.5003983346861226,-1.4301900133919403,-2.184223857763835,-2.401220639333244,-1.6820709556455165,-1.3543347410477662,0.3052261578838091,-1.3749777893981845,-0.629694473001282,3.6009243074166455,-2.5297891018459158,-0.02097088169080585,-0.23747660437942694,0.35028379579323476,-0.26746312835148695,1.5352342527564715,2.5370914535826916
49070,-0.5569767395126958,-0.23112195106275452,-1.0056941212753245,-0.37016249472191837,-0.9519881867197724,-0.38100024292214785,-0.45861133174893753,-0.6573413265884025,-0.698320322847249,-1.1166827959467232,-0.3097986215678554,0.08150057358597168,-0.26991110722139755,-1.0842481937308317,-0.15996299997746213,0.38871449359712307,-0.29218527244911147,1.2328781155430024,-0.7166327543070566,-0.26072566073325504
52934,-0.5569767395126958,-0.23112195106275452,-0.8087774142372697,-0.2632676338067224,-1.129606008055149,-0.7112609782411381,-0.9231483400843151,-1.106039507358973,-0.698320322847249,-0.6934666537531311,-0.9489061222660529,-0.39546463269949333,-0.26991110722139755,-1.0842481937308317,-0.15996299997746213,-0.1176748964962559,0.02904926167206167,0.10762218262213541,1.6717110396985844,-0.26072566073325504
57263,-0.5569767395126958,-0.23112195106275452,-1.099511182389911,-0.38380569126886566,-0.8426849120518483,-0.6187879723518208,-0.8598023844022182,-0.8392459944683636,-0.698320322847249,-1.2000920891324933,-0.84238820548302,-0.4428324741541091,-0.26991110722139755,-1.0842481937308317,-0.15996299997746213,-0.053782513324192434,-0.29218527244911147,0.48270749359575776,-0.7166327543070566,-0.26072566073325504
45151,-0.5569767395126958,-0.23112195106275452,-0.9934212727848711,-0.3656284337776846,-0.5830896347155285,-0.5131045370497439,-0.12076623477775376,-0.41783351387978707,-0.698320322847249,-0.8037482868255587,-0.04350382961027313,0.15383750732778997,-0.26991110722139755,-9.25126445187877e-05,-0.15996299997746213,0.4088870889795237,0.02904926167206167,1.2328781155430024,-0.7166327543070566,-0.26072566073325504
50021,-0.5569767395126958,-0.23112195106275452,-0.836007828665009,-0.3165786973454939,-0.6923929093834525,-0.6980505488283785,-0.7964564287201212,-0.7695158717810452,-0.698320322847249,-0.9411940325319191,-0.7891292470915036,-0.45316720364202034,-0.26991110722139755,-9.25126445187877e-05,-0.15996299997746213,-0.18574025954750797,0.02904926167206167,0.48270749359575776,1.241512475100882,-0.26072566073325504
15247,0.8605696350089129,0.33212590846507106,1.0068135716081519,0.38658361716227824,0.3323252906283359,0.2002586512392751,0.5549239591646137,0.6614675155413152,1.269722931754303,1.0509623585789245,0.22279096234730916,-0.030708064988316106,-0.08558561128625265,-9.25126445187877e-05,-0.15979851226351344,-0.34921073726606183,0.35028379579323476,-1.0176337502987316,-0.7166327543070566,-0.26072566073325504
49643,-0.5569767395126958,-0.23112195106275452,-1.0596946549822472,-0.3843017215432528,-0.7333816373839241,-0.5989723282326814,-0.7964564287201212,-0.6967540046290607,-0.698320322847249,-1.2066770329169232,-0.6293523719169541,-0.30403216711853853,-0.26991110722139755,-0.3614777396732898,-0.15979851226351344,0.03549804032229356,0.02904926167206167,0.48270749359575776,-0.367506085847016,-0.19566014644683766
25381,0.8605696350089129,0.33212590846507106,1.1748481158346398,0.364006639242648,0.523606021297203,0.45125681008170776,0.4599050256414683,0.628118326429989,1.269722931754303,0.9177894213770954,-0.04350382961027313,-0.32873761300953974,-0.14702744338751797,0.3612927143842522,-0.15963402454956474,-0.6423909946300287,0.35028379579323476,-0.6425484393251093,0.6481351301265161,-0.19566014644683766
55919,-0.5569767395126958,-0.23112195106275452,-0.9284124980133558,-0.3594240692479227,-0.5830896347155285,-0.6121827576454411,-0.2580158054222972,-0.48453189210243947,-0.698320322847249,-0.905300982107276,-0.735870288699987,-0.5711658100173245,13.370175591979326,-9.25126445187877e-05,0.12723254857697797,-0.3209613258991803,0.02904926167206167,0.8577928045693801,0.2841970316142159,9.434035967942933
1213,0.8605696350089129,0.33212590846507106,1.0670955922737861,0.41098138288790853,0.5782576586311651,0.06815435711167898,0.6499428926877592,0.8554991612799404,1.269722931754303,1.0281798673820384,0.32930887913034207,-0.05612378682527375,-0.08558561128625265,0.7226779414130232,-0.15979851226351344,-0.2986233552686338,0.35028379579323476,-1.0176337502987316,-0.367506085847016,-0.26072566073325504
47864,-0.5569767395126958,-0.23112195106275452,-1.335408917505525,-0.46327802076196867,-0.3781459947131708,-0.37439502821576803,0.21707886219342998,-0.24199233492915806,-0.698320322847249,-1.266673191737002,-0.5760934135254377,-0.5283524600570826,4.092458962014862,-9.25126445187877e-05,2.9126674965843597,-0.17233264490256694,-0.29218527244911147,1.6079634265166247,4.70452855732598,4.554122396461629
27664,0.8605696350089129,0.33212590846507106,1.100534384830095,0.4129451317608924,0.2503478346273928,-0.05073950760315753,0.5865969370056622,0.5765786705306667,1.269722931754303,1.0828981636729686,0.11627304556427624,-0.1024750203307284,-0.08558561128625265,0.7226779414130232,-0.15979851226351344,-0.3476432346858975,0.35028379579323476,-1.0176337502987316,-0.0017543336472267657,-0.26072566073325504
22764,0.8605696350089129,0.33212590846507106,1.0961728032681692,0.41460213234804594,0.2503478346273928,-0.05073950760315753,0.5654816184449633,0.5735469260660008,1.269722931754303,1.0718747074243247,0.11627304556427624,-0.10075315827172893,-0.08558561128625265,0.7226779414130232,-0.15979851226351344,-0.3451034069053991,0.35028379579323476,-1.0176337502987316,-0.3504755159215288,-0.26072566073325504
3820,0.1517964477481086,0.33212590846507106,0.6600146470755783,0.1900024166532697,1.5209984026420105,1.772299751357669,1.3467484051908256,1.7104511003157574,-0.698320322847249,0.3664386201418329,2.4064082563994837,1.0932731222948773,-0.14702744338751797,1.4454483954705653,-0.1588115859798212,0.7848474425324399,0.02904926167206167,1.2328781155430024,-0.13923096455292222,0.06460191069883177
13201,0.8605696350089129,0.33212590846507106,0.9310035407312784,0.31849263689413987,0.22302201596041177,0.17383779241375588,0.4176743885200703,0.3946740026507057,1.269722931754303,0.7663767769959039,0.11627304556427624,0.022463763559812232,-0.08558561128625265,0.3612927143842522,-0.15979851226351344,-0.31638944337370034,0.35028379579323476,-1.0176337502987316,-0.4962418847905405,-0.26072566073325504
3796,0.1517964477481086,0.33212590846507106,0.5736821035370727,0.08485534178469202,2.7779860613231375,2.6970298102508417,2.49753326674892,3.671989768954671,-0.698320322847249,-0.23092509000567554,3.098774715489198,0.5776796387241058,0.030619046219892348,1.4454483954705653,-0.15058720028238592,0.33227333077772464,0.02904926167206167,1.6079634265166247,-0.2256751247968887,0.25979845355808384
35210,-0.5569767395126958,-0.23112195106275452,-0.8005559987331385,-0.2913761583827047,-0.7470445467174146,-0.7244714076538977,-0.8809177029629172,-0.8634999501856917,-0.698320322847249,-0.814394460232289,-0.84238820548302,-0.4447783310282934,-0.26991110722139755,-0.3614777396732898,-0.15996299997746213,-0.18089201372629943,0.02904926167206167,0.10762218262213541,0.6798739195331059,-0.26072566073325504
46899,-0.5569767395126958,-0.23112195106275452,-0.74399922755977,-0.2785480501233288,-0.6104154533825095,-0.49989410763698433,-0.23690048686159818,-0.46634142531444334,-0.698320322847249,-0.2317394577602719,-0.5760934135254377,-0.40418348179481506,0.5595536244867545,-9.25126445187877e-05,-0.14581705657787344,-0.18096449772549264,-0.29218527244911147,0.48270749359575776,0.2841970316142159,0.38992948213091855
561,0.1517964477481086,0.33212590846507106,-0.027200398980439716,0.030875684824938975,0.22302201596041177,0.4908880983199866,0.3332131142772744,-0.07524638937252708,-0.698320322847249,-0.3703891193777715,1.2879701301776383,1.4183923375257637,-0.14702744338751797,1.8068336224993362,-0.15963402454956474,1.1934805603485619,0.02904926167206167,0.48270749359575776,2.2858565884443145,-0.19566014644683766
40400,-0.5569767395126958,-0.23112195106275452,-1.0628100698851557,-0.3574565587981951,-1.102280189388168,-0.546130610581643,-0.8386870658415192,-0.927166583943678,-0.698320322847249,-1.2246758806889384,-0.735870288699987,-0.23545721635870392,-0.26991110722139755,-1.0842481937308317,-0.15979851226351344,0.13070688025605573,-0.29218527244911147,0.48270749359575776,-0.7166327543070566,-0.19566014644683766
6097,0.8605696350089129,0.33212590846507106,1.4109607582862398,0.5050485756416992,1.4116951279740864,0.7286758277496596,0.9983456489392923,1.3314830422325052,1.269722931754303,1.2879714524684078,1.3412290885691547,0.6031721528050364,-0.18568839085959882,0.7226779414130232,-0.15946953683561602,0.22115959546718597,0.35028379579323476,-1.0176337502987316,-0.522413128183973,-0.1305946321604203
24110,0.1517964477481086,0.33212590846507106,0.7473947430611997,0.21282650592294808,1.6986162239773872,2.3997951484637507,1.6634781836013104,0.970705450937249,-0.698320322847249,0.033118810997400466,2.086854506050385,1.3083775089839924,0.035086074340810854,0.3612927143842522,-0.14779090914525791,0.9823963735450363,0.02904926167206167,0.8577928045693801,0.10830563629810983,0.3248639678445012
8243,0.1517964477481086,0.33212590846507106,0.3169528617066076,0.11037191546127241,0.8378529359674848,1.501485948396097,0.8083077818930016,0.47956284766135415,-0.698320322847249,-0.2458559907537533,1.3412290885691547,1.054103742167844,-0.0725743753474001,1.0840631684417943,-0.15914056140771862,0.8142924067147017,0.02904926167206167,0.8577928045693801,1.8258023807433494,-0.06552911787400295
27369,0.1517964477481086,0.33212590846507106,0.5850771017404556,0.1922678457707544,1.7259420426443681,1.6401954572300728,1.3150754273497771,1.649816211022437,-0.698320322847249,0.31204649176579496,1.71404179730977,0.5885000216132739,-0.1777483592538251,1.4454483954705653,-0.15946953683561602,0.3450190596611074,0.02904926167206167,0.8577928045693801,0.14348045949609747,-0.1305946321604203
45090,-0.5569767395126958,-0.23112195106275452,-1.1539559414342822,-0.45386552749882814,-1.3072238293905256,-0.98867999590909,-1.5038196005035371,-1.1030077628943071,-0.698320322847249,-1.1374506969313756,-0.41631653835088833,0.22862865422916565,-0.26991110722139755,-2.1684038748171446,-0.16012748769141086,0.5280877476051081,0.35028379579323476,0.48270749359575776,-0.7166327543070566,-0.32579117501967236
2303,0.8605696350089129,0.33212590846507106,1.4369847575093175,0.43836667681531466,1.2750660346391813,0.9334374836474336,1.2939601087890782,1.282975130797849,1.269722931754303,1.157909760048085,1.0749342966115725,0.36755335633024516,-0.1777483592538251,0.3612927143842522,-0.15946953683561602,0.0031308062230196027,0.35028379579323476,-0.6425484393251093,-0.7166327543070566,-0.1305946321604203
56698,-0.5569767395126958,-0.23112195106275452,-0.9101547152177489,-0.30844379954396123,-0.8016961840513767,-0.4932888929306045,-0.4797266503096365,-0.8210555276803675,-0.698320322847249,-0.8781980662748038,-0.8956471638745365,-0.49672661013055996,0.02500968627483431,-1.0842481937308317,18.72289758590605,-0.21653970228574446,0.02904926167206167,0.48270749359575776,-0.34132158646313526,0.12966742498524914
50462,-0.5569767395126958,-0.23112195106275452,-0.9633447344783858,-0.35821052471764475,-0.7060558187169431,-0.6319984017645804,-0.6380915395148788,-0.742230171599051,-0.698320322847249,-1.1079028698508842,-0.7891292470915036,-0.4455811970776771,-0.26991110722139755,-9.25126445187877e-05,-0.15996299997746213,-0.17284301696594456,-0.29218527244911147,0.48270749359575776,0.6481351301265161,-0.26072566073325504
2124,0.8605696350089129,0.33212590846507106,1.1358235452160323,0.39799797454856245,1.0427965759698425,0.6824393248050009,1.6634781836013104,1.2102132636458645,1.269722931754303,1.0238449385551807,0.5956036710879243,-0.0071315906296188355,-0.1777483592538251,0.3612927143842522,-0.15946953683561602,-0.27023205623268054,0.35028379579323476,-0.6425484393251093,-0.4552610428633474,-0.1305946321604203
17946,0.8605696350089129,0.33212590846507106,1.174681271382836,0.364187803416688,0.523606021297203,0.45125681008170776,0.4599050256414683,0.628118326429989,1.269722931754303,0.9208304823525952,-0.04350382961027313,-0.3286774555977083,-0.14702744338751797,0.3612927143842522,-0.15963402454956474,-0.6423015688196025,0.35028379579323476,-0.6425484393251093,0.6481351301265161,-0.19566014644683766
11453,0.8605696350089129,0.33212590846507106,1.4328104430687012,0.48477381935533054,1.4116951279740864,1.0325157042431308,0.8505384190143995,1.0495308070185656,1.269722931754303,1.459915691775345,1.1281932550030889,0.5412311521788188,-0.1934346086302086,0.3612927143842522,-0.15946953683561602,0.08819852822980391,0.35028379579323476,-1.0176337502987316,-0.7166327543070566,-0.1305946321604203
38718,-0.5569767395126958,-0.23112195106275452,-1.0173250042773712,-0.45972384567845953,-1.3892012853914688,-1.9134100548022628,-2.147836816604856,-1.4698488431188952,-0.698320322847249,-0.5587185213138333,-1.0554240390490859,-0.3302874771814932,-0.26991110722139755,-1.4456334207596027,-0.16012748769141086,-0.030443916967729967,0.35028379579323476,-0.6425484393251093,-0.7166327543070566,-0.32579117501967236
26277,0.8605696350089129,0.33212590846507106,1.4179357035652767,0.4723006309926067,1.2067514879717287,0.9928844160048518,0.9561150118178944,1.0101181289779073,1.269722931754303,1.4198262053759028,1.0749342966115725,0.5152430456459823,-0.1779021401718288,0.3612927143842522,-0.15946953683561602,0.047963844279176486,0.35028379579323476,-1.0176337502987316,-0.5837113350952696,-0.1305946321604203
39908,-0.5569767395126958,-0.23112195106275452,-0.8087774142372697,-0.26370735838597625,-1.129606008055149,-0.6716296900028593,-0.9442636586450142,-1.106039507358973,-0.698320322847249,-0.7615703959503404,-1.0021650806575693,-0.45460773825681916,-0.26991110722139755,-1.0842481937308317,-0.15996299997746213,-0.16233707253572247,0.02904926167206167,0.10762218262213541,-0.7166327543070566,-0.26072566073325504
8861,0.1517964477481086,0.33212590846507106,0.28342931140812183,0.13508519319813528,0.7422125706330512,1.0985678513069288,0.5971545962860116,0.1460709565480922,-0.698320322847249,-0.1022554320509304,1.021675338220056,0.9650005715730081,-0.02414377918498731,1.4454483954705653,-0.15930504912166732,0.7038574027166625,0.02904926167206167,0.8577928045693801,3.377670898993662,-0.1305946321604203
57980,-0.5569767395126958,-0.23112195106275452,-0.7633502634540964,-0.3165439751612075,-0.624078362716,-0.6584192605900997,-0.4374960131882385,-0.5997381817597481,-0.698320322847249,-0.9388893017978952,-0.84238820548302,-0.6257711635340034,-0.26991110722139755,0.3612927143842522,-0.15996299997746213,-0.37171697088543987,-0.29218527244911147,0.48270749359575776,-0.01837941738697535,-0.26072566073325504
58574,-0.5569767395126958,-0.23112195106275452,-0.9080271147962498,-0.3393613718504645,-0.7607074560509052,-0.19605423114351325,-0.6486491987952283,-0.7028174935583927,-0.698320322847249,-1.1079028698508842,-0.6826113303084707,-0.3318192418191047,-0.26991110722139755,-1.0842481937308317,-0.15979851226351344,-0.021283017584955658,-0.29218527244911147,0.48270749359575776,-0.7166327543070566,-0.19566014644683766
39230,-0.5569767395126958,-0.23112195106275452,-0.8087774142372697,-0.2654662550760119,-1.1159430987216585,-0.684840119415619,-0.9442636586450142,-1.106039507358973,-0.698320322847249,-0.7615703959503404,-0.8956471638745365,-0.3153264857913534,-0.26991110722139755,-1.0842481937308317,-0.15996299997746213,-0.03744733444622856,-0.29218527244911147,0.10762218262213541,-0.7166327543070566,-0.26072566073325504
29284,0.1517964477481086,0.33212590846507106,0.13464680215303534,0.048602957190269,0.9608191199688995,1.5146963778088565,1.1355952195838357,1.313292575444509,-0.698320322847249,0.08967929832958883,1.1814522133946053,0.38024782568574217,-0.1961809088473396,1.8068336224993362,-0.15930504912166732,0.2860834076583151,0.02904926167206167,1.6079634265166247,0.7437201139628951,-0.06552911787400295
45599,-1.502007655860435,-0.7943698105905801,-1.393465104465089,-0.5286411916429914,-1.3208867387240162,-1.7879109753810465,-2.2534134094083513,-1.4819758209775593,-1.3543347410477662,-0.029455113783774835,-1.0021650806575693,-0.24425055602311102,3.6377894066036744,-2.1684038748171446,2.917273152574923,0.1264291691801572,0.35028379579323476,-0.26746312835148695,-0.3108909516382889,3.3178776250196997
21724,0.8605696350089129,0.33212590846507106,0.6978016712649694,0.23352605681063585,0.2640107439608833,-0.017713434071258496,0.34377077355762387,0.5614199482073366,1.269722931754303,0.7317474533726036,-0.2032807047848225,-0.3580891989040708,-0.09504523518330041,0.3612927143842522,-0.15979851226351344,-0.6106720735912686,0.35028379579323476,-0.6425484393251093,0.5198592975378545,-0.26072566073325504
1084,0.1517964477481086,0.33212590846507106,0.6255277228541227,0.13926408450435399,1.3297176719731434,1.8779831866597458,1.3150754273497771,0.6766262378646454,-0.698320322847249,-0.18743996983465644,1.394488046960671,0.8659210004216066,0.03729805254762692,0.3612927143842522,-0.14795539685920664,0.6003502518686139,0.02904926167206167,0.8577928045693801,-0.7166327543070566,0.25979845355808384
54991,-0.5569767395126958,-0.23112195106275452,-1.0785320500962492,-0.399909374699293,-0.6514041813829811,-0.5527358252880228,-0.7014374951969758,-0.5967064372950821,-0.698320322847249,-1.2276059257629819,-0.6293523719169541,-0.3729092650181461,-0.26991110722139755,-9.25126445187877e-05,-0.15996299997746213,-0.02273712554221227,-0.29218527244911147,0.8577928045693801,-0.0494129070345061,-0.26072566073325504
1128,0.8605696350089129,0.33212590846507106,1.1692039361952271,0.30290795912996044,0.8788416639679564,0.33896816007325103,0.797750122612652,1.0828799961298916,1.269722931754303,0.808775311242938,1.3412290885691547,0.6624942658956557,-0.1777483592538251,0.3612927143842522,-0.15946953683561602,0.255736195767635,0.35028379579323476,-1.0176337502987316,-0.7166327543070566,-0.1305946321604203
48085,-0.5569767395126958,-0.23112195106275452,-1.0428985027194482,-0.40852956959105347,-0.4737863600476044,-0.4206315311604267,-0.025747301254608345,-0.22683361260582796,-0.698320322847249,-0.9973426112893391,-0.09676278800178958,-0.029734665754087754,-0.26991110722139755,-9.25126445187877e-05,-0.15996299997746213,0.2647076548975378,-0.29218527244911147,1.6079634265166247,-0.7166327543070566,-0.26072566073325504
42301,-0.5569767395126958,-0.23112195106275452,-0.7590950608664665,-0.2955122885986299,-0.624078362716,-0.7046557635347583,-0.42693835390788903,-0.5967064372950821,-0.698320322847249,-0.616227034942223,-0.7891292470915036,-0.5695668783216333,-0.26991110722139755,-9.25126445187877e-05,-0.15996299997746213,-0.32561406706917895,-0.29218527244911147,0.48270749359575776,0.3069431552650114,-0.26072566073325504
